Date,Adj Close
2000-01-03,
2000-01-04,-0.056122445737622595
2000-01-05,0.013513454885784926
2000-01-06,-0.008000010037283345
2000-01-07,0.008064526328860122
2000-01-10,0.029333591547367588
2000-01-11,-0.03367914878520284
2000-01-12,-0.034852596051543894
2000-01-13,0.0
2000-01-14,0.008333499263232902
2000-01-17,-0.008264626008480214
2000-01-18,0.0
2000-01-19,-0.008333114869643277
2000-01-20,-0.03361364212161022
2000-01-21,-0.028985228215874126
2000-01-24,0.005969990927120694
2000-01-26,-0.008902170974374513
2000-01-27,0.01200664132652185
2000-01-28,-0.011864192225837344
2000-01-31,0.017964262888410243
2000-02-01,0.029411882019053426
2000-02-02,0.02142859515113882
2000-02-03,0.05734240982703964
2000-02-04,0.029100567452718495
2000-02-07,-0.003855761479808706
2000-02-08,0.03225823961712826
2000-02-09,-0.025000435902055695
2000-02-10,-0.025640632604338687
2000-02-11,-0.03684257445731831
2000-02-14,0.01092912786119249
2000-02-15,0.05675652548047605
2000-02-16,0.038363367232009615
2000-02-17,-0.03204455698577202
2000-02-18,-0.007608158431561041
2000-02-21,0.007692459448139566
2000-02-22,-0.010178269363219083
2000-02-23,0.033727418708774604
2000-02-24,0.04697653994871076
2000-02-25,0.023728497125938164
2000-02-28,0.0
2000-02-29,-0.004640889711059137
2000-03-01,0.008182455341740225
2000-03-02,-0.001179464041352385
2000-03-03,0.018518605125695142
2000-03-08,0.006817937934824991
2000-03-09,0.031602939664213014
2000-03-10,0.0021881257643920904
2000-03-13,-0.03930123668484442
2000-03-14,-0.004545522592627971
2000-03-15,0.0
2000-03-16,-0.011415475631337824
2000-03-17,-0.013856956710768586
2000-03-20,-0.014051670094988755
2000-03-21,0.007126032521340697
2000-03-22,0.007122739581100435
2000-03-23,0.0069782568849914295
2000-03-24,-0.004650590703221047
2000-03-27,0.037383019837523124
2000-03-28,-0.013513591009930437
2000-03-29,-0.019406289616883066
2000-03-30,0.024446993774018155
2000-03-31,0.0
2000-04-03,-0.013636504877135303
2000-04-04,-0.013824583573216143
2000-04-05,0.028013743235224098
2000-04-06,0.004568396973675171
2000-04-07,0.0067646083116901234
2000-04-10,-0.02469723433840476
2000-04-11,-0.02073716232641387
2000-04-12,0.03999997916135256
2000-04-13,-0.04298653640508032
2000-04-14,-0.05439694809222073
2000-04-17,2.5186086430872834e-05
2000-04-18,-0.025000435902055695
2000-04-19,-0.038461516626166925
2000-04-20,0.007999936233729299
2000-04-24,-0.01851846970664106
2000-04-25,0.06469048198968208
2000-04-26,-0.012658658890951635
2000-04-27,0.0
2000-04-28,0.025641484183827057
2000-05-02,0.007499591082357204
2000-05-03,-0.012406963227837742
2000-05-04,-0.007537280645940614
2000-05-05,-0.002531927964771641
2000-05-08,-0.02284315697845296
2000-05-09,-0.017557872492855675
2000-05-10,-0.0032786614152083837
2000-05-11,-0.042174699350193356
2000-05-12,-0.0169208811173418
2000-05-15,0.07045322875385707
2000-05-16,0.023683794231496913
2000-05-17,-0.028277671175276575
2000-05-18,0.005291451571027395
2000-05-19,-0.02894783071529894
2000-05-22,-0.04067731268033681
2000-05-23,0.07065153484438902
2000-05-24,0.010554249631773205
2000-05-25,0.005195707061583121
2000-05-26,-0.012960983767516754
2000-05-29,0.0
2000-05-30,0.04999967953732187
2000-05-31,0.015037611717173327
2000-06-01,0.03706174958278785
2000-06-02,0.07140296672646373
2000-06-05,0.01999996309822394
2000-06-07,0.013049903563957965
2000-06-08,0.010774838679187715
2000-06-09,0.01276585320640855
2000-06-12,-0.02310950314475213
2000-06-13,-0.008601984268412632
2000-06-14,-0.01518446095778958
2000-06-15,0.0044056580182794125
2000-06-16,0.0241449229481403
2000-06-19,0.010684727123255744
2000-06-20,0.015784184691167935
2000-06-21,0.03034691540507417
2000-06-23,0.049392611025218525
2000-06-26,-0.004115252701885841
2000-06-27,0.07231413952516941
2000-06-28,-0.007707178028193429
2000-06-29,-0.01747568882828754
2000-06-30,0.04743072140358384
2000-07-03,0.00037754696107494823
2000-07-04,0.026027793451308012
2000-07-05,0.011029577648182798
2000-07-06,-0.025454515262189004
2000-07-07,-0.02985093122962279
2000-07-10,0.00096171924304711
2000-07-11,-0.05859744235253561
2000-07-12,-0.010408274853859978
2000-07-13,-0.022478954072828183
2000-07-14,0.029747018855266205
2000-07-17,-0.008400177208431336
2000-07-18,-0.02479301184042393
2000-07-19,0.010593119480242219
2000-07-20,0.04402515586426947
2000-07-21,0.004015880541647254
2000-07-24,-0.022999860199940048
2000-07-25,-0.023541413198654104
2000-07-26,0.005869795948029388
2000-07-27,0.0025011012957381062
2000-07-28,-0.03534309657557211
2000-07-31,0.0
2000-08-01,-0.008836145795063532
2000-08-02,0.008914919321943549
2000-08-03,0.03448286660280675
2000-08-04,-0.03958374370336515
2000-08-07,0.03253834773377262
2000-08-08,-0.03466351237912502
2000-08-09,-0.01632255349732381
2000-08-10,0.11725664478812803
2000-08-11,0.019802004615918856
2000-08-14,-0.0038835199940671083
2000-08-15,0.0019495831505356165
2000-08-16,0.03696485483659928
2000-08-17,0.04502823063364514
