Date,Adj Close
2000-01-03,
2000-01-04,0.0
2000-01-06,0.0
2000-01-07,0.0
2000-01-10,0.0
2000-01-11,0.0
2000-03-30,-0.00595219833947247
2000-03-31,0.0
2000-04-10,0.0
2000-04-14,0.13772469211479255
2000-04-17,0.0
2000-05-12,-0.17789456518187075
2000-05-15,0.0
2000-05-24,0.28040940959232774
2000-05-25,0.0
2000-06-05,0.29999995981235594
2000-06-06,0.0
2000-06-15,0.30769299730279065
2000-06-16,0.0
2000-08-18,-0.005882404392460017
2000-08-21,0.0
2000-10-03,0.0650887355867018
2000-10-04,0.0
2000-10-27,0.0
2000-10-31,0.027777911116355414
2000-11-01,0.0
2002-03-01,0.0
2003-08-15,-0.7723568356700987
2003-08-18,0.0
2003-09-15,1.499999880717707
2003-09-16,0.0
2004-03-25,0.0
2004-06-02,0.20000015268134197
2004-06-03,0.0
2004-06-14,0.0
2004-06-15,0.0
2004-07-02,0.0
2004-08-05,0.22222233708664318
2004-08-06,0.0
2006-04-12,0.5445450644628509
2006-04-13,0.0
2006-04-20,-0.02884039657272386
2006-04-21,0.0
2006-04-25,0.2727272885001375
2006-04-26,0.0
2006-12-08,-0.07142855195391207
2006-12-11,0.0
2006-12-19,-0.04871774845545951
2006-12-20,0.0
2006-12-27,-0.029649776221333912
2006-12-28,0.0
2007-01-09,0.04166657389155737
2007-01-10,0.0
2007-01-12,0.005866780343010802
2007-01-15,-0.016436744062778286
2007-01-16,-0.02533701836427249
2007-01-17,0.0
2007-01-23,-0.055309896530809755
2007-01-24,0.0
2007-01-30,0.08313838919292382
2007-01-31,0.0
2007-02-08,0.0
2007-02-13,0.010810842177952473
2007-02-14,0.0
2007-04-10,0.17807474596704753
2007-04-11,0.0
2007-04-16,0.13481621941822786
2007-04-17,0.0
2007-04-20,0.08000000458043921
2007-04-23,0.0
2007-04-24,0.0
2007-05-02,0.33370376221582987
2007-05-03,0.0
2007-05-16,0.027492491875357405
2007-05-17,0.02702690783190742
2007-05-18,0.0
2007-05-22,0.05263157894736836
2007-05-23,0.0
2007-05-30,0.0
2007-06-18,-0.025000035784679242
2007-06-19,0.0
2007-06-21,0.012820458237699617
2007-06-22,0.0
2007-07-11,0.14405075938538903
2007-07-12,0.0
2007-07-23,0.10643951903111404
2007-07-24,0.0
2007-08-01,-0.00020005065965189583
2007-08-02,0.0
2007-08-16,-0.0998199412876426
2007-08-17,0.0
2007-09-05,-0.08644458578773817
2007-09-06,0.0
2007-09-20,0.021649289696225482
2007-09-21,0.0
2007-11-16,0.07142867853918333
2007-12-07,-0.04444444303072881
2007-12-10,0.0
2008-01-07,0.0
2008-01-08,0.253152929733206
2008-01-09,0.0010267306994711234
2008-01-10,0.0
2008-01-11,-0.025640984816086565
2008-01-14,0.0
2008-01-18,-0.00026319450367950914
2008-01-21,-0.07896824129870117
2008-01-22,0.0
2008-01-24,-0.11088870897958414
2008-01-28,0.0
2008-01-29,0.006107212642548321
2008-01-30,0.0
2008-01-31,-0.009584610662017212
2008-02-01,0.0
2008-02-06,0.0
2008-02-08,-0.0003225587838512345
2008-02-11,0.0
2008-02-12,-0.0003226628615914384
2008-02-13,0.0
2008-02-14,0.0
2008-02-15,0.0
2008-02-18,0.0
2008-02-19,-0.015816652305505774
2008-02-20,0.01639879332426286
2008-02-21,0.03259121988335245
2008-02-22,0.04374994219045236
2008-02-25,0.01497009847282893
2008-02-26,-0.06342192283511483
2008-02-27,-0.00787380836774998
2008-02-28,-0.0015873908676992121
2008-02-29,0.0015899146837485834
2008-03-03,-0.04761916339152583
2008-03-04,0.0663333191435369
2008-03-05,-0.030947207700704582
2008-03-06,-0.000645117567702469
2008-03-07,0.010329145513267912
2008-03-10,0.022364356059038082
2008-03-11,0.03125001414919004
2008-03-12,-0.0018182465928495706
2008-03-13,-0.00151799694779442
2008-03-14,-0.005776692415184526
2008-03-17,0.0
2008-03-18,-0.006116236018716248
2008-03-19,-0.015384590889651939
2008-03-20,-0.0025000244174592234
2008-03-24,-0.019423668027139573
2008-03-25,-0.0019168692295371548
2008-03-26,-0.014724575197340606
2008-03-27,-0.14554912476964965
2008-03-28,-0.011406857273095317
2008-03-31,-0.058076964350936455
2008-04-01,0.0004083867699928856
2008-04-02,-0.020408299471992075
2008-04-03,0.0
2008-04-04,-0.020833216546350952
2008-04-07,0.02127647393518539
2008-04-08,0.0
2008-04-09,0.0
2008-04-10,0.0162501072643515
2008-04-11,0.018450121558694077
2008-04-14,-0.0016103635216915269
2008-04-15,0.007661355980554063
2008-04-16,0.03201287250319651
2008-04-17,-0.022877137822056692
2008-04-18,-0.007936462957327528
2008-04-22,-0.0012000014240391987
2008-04-23,-0.011613895261245899
2008-04-24,-0.011750446609895215
2008-04-25,0.004510078746679191
2008-04-28,0.0
2008-04-29,0.0
2008-04-30,0.11747453038852806
2008-05-02,-0.0033345505157148514
2008-05-05,-0.011152407051327473
2008-05-06,-0.004135503618057479
2008-05-07,0.0
2008-05-08,-0.0041523689154127075
2008-05-09,0.023123574979303285
2008-05-12,-0.022230361971895984
2008-05-13,0.002273447229665715
2008-05-14,0.0015121935941067033
2008-05-15,-0.003774775793492502
2008-05-16,-0.09056481899368785
2008-05-19,0.020833404183395743
2008-05-20,0.034285755214325864
2008-05-21,-0.015390658411225
2008-05-23,0.0
2008-05-26,0.0016030251794600936
2008-05-27,0.008403535626821945
2008-05-28,0.003968250755099545
2008-05-29,0.0
2008-05-30,0.0
2008-06-02,0.0
2008-06-03,0.0
2008-06-04,0.0
2008-06-05,-0.0513835190709212
2008-06-06,0.032916712294106976
2008-06-09,-0.004033717087663868
2008-06-10,0.00850531144985256
2008-06-11,0.003614356829111154
2008-06-12,0.00040025779149321927
2008-06-13,0.0
2008-06-16,-0.003999997061706395
2008-06-17,0.003614356829111154
2008-06-18,-0.011604454831659394
2008-06-19,0.0
2008-06-20,-0.008097241913373576
2008-06-23,0.0
2008-06-24,-0.05306118471697563
2008-06-25,-0.038793160692761064
2008-06-26,0.0
2008-06-27,-0.017937206600692868
2008-06-30,-0.057077676198852845
2008-07-01,-0.007263719868432883
2008-07-02,-0.0024392212766665144
2008-07-03,-0.007823775813216804
2008-07-04,-0.014292923421508119
2008-07-07,0.0
2008-07-08,0.0
2008-07-10,0.0
2008-07-14,-0.006000036524622998
2008-07-15,0.0
2008-07-16,0.0
2008-07-17,-0.02917488684204339
2008-07-18,0.024870402996145735
2008-07-21,0.0
2008-07-23,-0.06471194445103512
2008-07-24,-0.0010809038915408076
2008-07-25,-0.05357136153334674
2008-07-28,-0.08519161216341542
2008-07-29,0.031249974095449717
2008-07-30,-0.03030300594466473
2008-07-31,0.12499996014684589
2008-08-01,-0.011111102294215414
2008-08-04,-0.04494378416015443
2008-08-05,0.0
2008-08-06,-0.0011765776252564697
2008-08-07,0.0
2008-08-08,0.0011779635908608643
2008-08-11,0.0
2008-08-12,-0.030000118828038658
2008-08-13,0.0006065143214222246
2008-08-14,-0.03030300594466473
2008-08-15,0.0
2008-08-18,-0.012500053403226574
2008-08-19,-0.0012658088895259878
2008-08-20,0.0006337389232269341
2008-08-21,-0.000633337552568447
2008-08-22,0.0
2008-08-25,-0.017744043309932622
2008-08-26,-0.03290316248994318
2008-08-27,-0.00600397070363945
2008-08-28,-0.026845683998160563
2008-08-29,-0.0006896124217765642
2008-09-01,0.028295381175044154
2008-09-02,0.0
2008-09-03,-0.026845683998160563
2008-09-04,0.0
2008-09-05,-0.035172414715080924
2008-09-08,0.0007147519746473208
2008-09-09,-0.03642850115688023
2008-09-10,0.00815413637299045
2008-09-11,-0.0110293284729861
2008-09-12,0.0037173931627789703
2008-09-15,0.0
2008-09-16,0.0
2008-09-17,-0.007407477382772476
2008-09-18,0.007462757590839697
2008-09-19,0.05851859521151859
2008-09-22,-0.02029400925199143
2008-09-23,-0.014285631000746979
2008-09-24,-0.028985631535316747
2008-09-25,-0.01492528676953897
2008-09-26,0.0
2008-09-29,-0.05303033933363743
2008-09-30,0.008000075742680135
2008-10-01,-0.01587316496337743
2008-10-02,0.008064593098300543
2008-10-03,0.03199997649365094
2008-10-06,-0.13178285193386652
2008-10-07,-0.06250003985315455
2008-10-08,-0.09523802120701674
2008-10-09,0.0
2008-10-10,-0.15789476227746935
2008-10-13,0.12499996014684589
2008-10-14,0.0666668404854669
2008-10-15,-0.04687516771533584
2008-10-16,0.0
2008-10-17,-0.0010927169190824149
2008-10-20,0.07220992935224424
2008-10-21,0.02040804216217751
2008-10-22,-0.04999986226748332
2008-10-23,-0.05263164112270291
2008-10-24,-0.0011112689335434078
2008-10-27,-0.11123457779274792
2008-10-28,-0.12390492504965056
2008-10-29,0.0
2008-10-30,-0.09999992712565364
2008-10-31,0.09523809909388037
2008-11-03,0.08695652495349959
2008-11-04,0.06666668026987677
2008-11-05,-0.02625009301726189
2008-11-06,-0.0128369610600656
2008-11-07,-0.05721713590669297
2008-11-10,0.013793092772747872
2008-11-11,-0.047619080668636626
2008-11-12,-0.014285631000746979
2008-11-13,0.014492667906678136
2008-11-14,-0.0014285558126400089
2008-11-17,0.001430599503876806
2008-11-18,-0.0428571844996265
2008-11-19,-0.08955217744151445
2008-11-21,0.06557380476487595
2008-11-24,0.06153849172310033
2008-11-25,-0.05797104127916308
2008-11-26,-0.04615396689240148
2008-11-27,-0.08870961902887542
2008-11-28,0.02654874367721538
2008-12-01,0.0
2008-12-02,0.0637931057228911
2008-12-03,0.004862100485614862
2008-12-04,-0.032258043283227456
2008-12-05,-0.0016665635089757602
2008-12-08,0.0
2008-12-09,0.03338895547611265
2008-12-10,-0.03069474444121212
2008-12-11,0.0
2008-12-12,-0.0016665635089757602
2008-12-15,0.0016693455794023482
2008-12-16,0.0
